Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",la jeune femme,répondit,NaN,nsubj,root,NaN,12,9,,81720,81717,,"[10, 11, 12]",[],répondre,0,_,_,4231,1889,4232,['5'],[],['5'],[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",je,demanderai,vous,nsubj,conj,obj,15,17,16,81723,81725,81724,[15],[16],demander,9,_,_,4231,1889,4232,['5'],['8'],"['5', '8']",[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",je,demanderai,à mon tour,nsubj,conj,obl:mod,15,17,20,81723,81725,81728,[15],"[18, 19, 20]",demander,9,_,_,4231,1889,4232,['5'],['5'],['5'],[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",NaN,pardonnerez,NaN,NaN,root,NaN,,23,,,81731,,[],[],pardonner,0,_,_,4231,1889,4232,[],[],[],[],[],[],[],False,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",NaN,suivi,vous,NaN,root,obj,,28,26,,81736,81734,[],[26],suivre,0,_,_,4231,1889,4232,[],['8'],['8'],[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",qui,sait,NaN,nsubj,parataxis,NaN,32,33,,81740,81741,,[32],[],savoir,28,_,_,4231,1889,4232,[],[],[],[],[],[],[],False,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",NaN,retardant,vous,NaN,advcl,obj,,42,41,,81750,81749,[],[41],retarder,37,_,_,4231,1889,4232,[],['8'],['8'],[],[],[],[],True,False,False
"- Je le sais, monsieur Fogg, répondit la jeune femme, et je vous demanderai à mon tour: Me pardonnerez -vous de vous avoir suivi, et- qui sait?- d' avoir peut-être, en vous retardant, contribué à votre ruine?",NaN,contribué,à votre ruine,NaN,advcl,obl:arg,,44,47,,81752,81755,[],"[45, 46, 47]",contribuer,28,_,_,4231,1889,4232,[],['8'],['8'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",vous,pouviez,Madame,nsubj,root,obl:mod,4,6,2,81760,81762,81758,[4],[2],pouvoir,0,_,_,4232,1890,4233,['5'],['5'],['5'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",vous,rester,dans l'Inde,nsubj,xcomp,obl:arg,4,7,10,81760,81763,81766,[4],"[8, 9, 10]",rester,6,_,_,4232,1890,4233,['5'],[],['5'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",votre salut,assuré,.,nsubj:pass,conj,obl:agent,14,17,32,81770,81773,81788,"[13, 14]",[32],assurer,6,_,_,4232,1890,4233,['5'],[],['5'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",vous,éloigniez,vous,nsubj,advcl,expl:comp,20,22,21,81776,81778,81777,[20],[21],éloigner,17,_,_,4232,1890,4233,['5'],[],['5'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",ces fanatiques,pussent,NaN,nsubj,advcl,NaN,27,29,,81783,81785,,"[26, 27]",[],pouvoir,22,_,_,4232,1890,4233,['571'],[],['571'],[],[],[],[],True,False,False
"- Madame, vous ne pouviez rester dans l' Inde, et votre salut n' était assuré que si vous vous éloigniez assez pour que ces fanatiques ne pussent vous reprendre.",ces fanatiques,reprendre,vous,nsubj,xcomp,obj,27,31,30,81783,81787,81786,"[26, 27]",[30],reprendre,29,_,_,4232,1890,4233,['571'],['5'],"['571', '5']",[],[],[],[],True,False,False
"- Ainsi, monsieur Fogg, reprit Mrs.",Mrs,reprit,monsieur Fogg,nsubj,parataxis,obl:mod,8,7,4,81796,81795,81792,[8],"[4, 5]",reprendre,0,_,_,4233,1891,4234,['4'],['8'],"['4', '8']",[],[],[],[],True,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",NaN,arracher,m',NaN,xcomp,expl:comp,,7,6,,81804,81803,[],[6],arracher,4,_,_,4234,1891,4235,[],['4'],['4'],[],[],[],[],True,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",NaN,arracher,à une mort horrible,NaN,xcomp,obl:arg,,7,10,,81804,81807,[],"[8, 9, 10, 11]",arracher,4,_,_,4234,1891,4235,[],[],[],[],[],[],[],False,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",vous,croyiez,vous,nsubj,root,expl:comp,13,15,14,81810,81812,81811,[13],[14],croire,0,_,_,4234,1891,4235,['8'],[],['8'],[],[],[],[],True,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",vous,obligé,NaN,nsubj,xcomp,NaN,13,17,,81810,81814,,[13],[],obliger,15,_,_,4234,1891,4235,['8'],[],['8'],[],[],[],[],True,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",NaN,assurer,ma position,NaN,xcomp,obj,,19,21,,81816,81818,[],"[20, 21]",assurer,17,_,_,4234,1891,4235,[],['4'],['4'],[],[],[],[],True,False,False
"Aouda, non content de m' arracher à une mort horrible, vous vous croyiez encore obligé d' assurer ma position à l' étranger?",NaN,assurer,à l'étranger,NaN,xcomp,obl:arg,,19,24,,81816,81821,[],"[22, 23, 24]",assurer,17,_,_,4234,1891,4235,[],[],[],[],[],[],[],False,False,False
"- Oui, madame, répondit Fogg, mais les événements ont tourné contre moi.",NaN,répondit,Fogg,NaN,root,obj,,6,7,,81828,81829,[],[7],répondre,0,_,_,4235,1892,4236,[],['8'],['8'],[],[],[],[],True,False,False
"- Oui, madame, répondit Fogg, mais les événements ont tourné contre moi.",les événements,tourné,contre moi,nsubj,conj,obl:arg,11,13,15,81833,81835,81837,"[10, 11]","[14, 15]",tourner,6,_,_,4235,1892,4236,[],['8'],['8'],[],[],[],[],True,False,False
"Cependant, du peu qui me reste, je vous demande la permission de disposer en votre faveur.",qui,reste,me,nsubj,acl:relcl,iobj,5,7,6,81843,81845,81844,[5],[6],reste,4,_,_,4236,1892,4237,[],['8'],['8'],[],[],[],[],True,False,False
"Cependant, du peu qui me reste, je vous demande la permission de disposer en votre faveur.",je,demande,du peu,nsubj,root,obl:mod,9,11,4,81847,81849,81842,[9],"[3, 4]",demande,0,_,_,4236,1892,4237,['8'],[],['8'],[],[],[],[],True,False,False
"Cependant, du peu qui me reste, je vous demande la permission de disposer en votre faveur.",je,demande,vous,nsubj,root,iobj,9,11,10,81847,81849,81848,[9],[10],demande,0,_,_,4236,1892,4237,['8'],['8'],['8'],[],[],[],[],True,False,False
"Cependant, du peu qui me reste, je vous demande la permission de disposer en votre faveur.",je,demande,la permission,nsubj,root,obj,9,11,13,81847,81849,81851,[9],"[12, 13]",demande,0,_,_,4236,1892,4237,['8'],[],['8'],[],[],[],[],True,False,False
"Cependant, du peu qui me reste, je vous demande la permission de disposer en votre faveur.",NaN,disposer,en votre faveur,NaN,acl,obl:arg,,15,18,,81853,81856,[],"[16, 17, 18]",disposer,13,_,_,4236,1892,4237,[],['8'],['8'],[],[],[],[],True,False,False
"- Mais, vous, monsieur Fogg, que deviendrez -vous? demanda Mrs.",-vous,deviendrez,NaN,nsubj,root,NaN,11,10,,81868,81867,,[11],[],devenir,0,_,_,4237,1893,4238,['4'],[],['4'],[],[],[],[],True,False,False
"- Mais, vous, monsieur Fogg, que deviendrez -vous? demanda Mrs.",NaN,demanda,NaN,NaN,det,NaN,,13,,,81870,,[],[],demander,14,_,_,4237,1893,4238,[],[],[],[],[],[],[],False,False,False
"- Moi, madame, répondit froidement le gentleman, je n' ai besoin de rien.",le gentleman,répondit,NaN,nsubj,dep,NaN,9,6,,81883,81880,,"[8, 9]",[],répondre,13,_,_,4239,1894,4240,['3'],[],['3'],[],[],[],[],True,False,False
"- Moi, madame, répondit froidement le gentleman, je n' ai besoin de rien.",je,ai,besoin,nsubj,root,obj,11,13,14,81885,81887,81888,[11],[14],avoir,0,_,_,4239,1894,4240,['4'],[],['4'],[],[],[],[],True,False,False
"- Moi, madame, répondit froidement le gentleman, je n' ai besoin de rien.",je,ai,de rien,nsubj,root,obl:arg,11,13,16,81885,81887,81890,[11],"[15, 16]",avoir,0,_,_,4239,1894,4240,['4'],[],['4'],[],[],[],[],True,False,False
"- Mais comment, monsieur, envisagez -vous donc le sort qui vous attend?",-vous,envisagez,le sort,nsubj,root,obj,8,7,11,81899,81898,81902,[8],"[10, 11]",envisager,0,_,_,4240,1895,4241,['8'],[],['8'],[],[],[],[],True,False,False
"- Mais comment, monsieur, envisagez -vous donc le sort qui vous attend?",qui,attend,vous,nsubj,acl:relcl,obj,12,14,13,81903,81905,81904,[12],[13],attendre,11,_,_,4240,1895,4241,[],['8'],['8'],[],[],[],[],True,False,False
"- Comme il convient de le faire, répondit Mr. Fogg.",NaN,convient,NaN,NaN,dep,NaN,,4,,,81910,,[],[],convier,9,_,_,4241,1896,4242,[],[],[],[],[],[],[],False,False,False
"- Comme il convient de le faire, répondit Mr. Fogg.",NaN,faire,le,NaN,dep,obj,,7,6,,81913,81912,[],[6],faire,4,_,_,4241,1896,4242,[],[],[],[],[],[],[],False,False,False
"- Comme il convient de le faire, répondit Mr. Fogg.",Mr. Fogg,répondit,NaN,nsubj,root,NaN,10,9,,81916,81915,,"[10, 11]",[],répondre,0,_,_,4241,1896,4242,['1'],[],['1'],[],[],[],[],True,False,False
"- En tout cas, reprit Mrs.",Mrs,reprit,En tout cas,nsubj,root,obl:mod,7,6,4,81925,81924,81922,[7],"[2, 3, 4]",reprendre,0,_,_,4242,1897,4243,['4'],[],['4'],[],[],[],[],True,False,False
"Aouda, la misère ne saurait atteindre un homme tel que vous.",la misère,saurait,NaN,nsubj,root,NaN,4,6,,81930,81932,,"[3, 4]",[],savoir,0,_,_,4243,1897,4244,[],[],[],[],[],[],[],False,False,False
"Aouda, la misère ne saurait atteindre un homme tel que vous.",la misère,atteindre,un homme tel que vous,nsubj,xcomp,obj,4,7,9,81930,81933,81935,"[3, 4]","[8, 9, 10, 11, 12]",atteindre,6,Dpt au sens large,VERB,4243,1897,4244,[],['4'],['4'],[],[],[],[],True,False,False
"- Je n' ai point d' amis, madame.",Je,ai,d'amis,nsubj,root,obj,2,4,7,81944,81946,81949,[2],"[6, 7]",avoir,0,_,_,4245,1898,4246,['4'],[],['4'],[],[],[],[],True,False,False
- Je n' ai plus de parents.,Je,ai,de parents,nsubj,root,obj,2,4,7,81958,81960,81963,[2],"[6, 7]",avoir,0,_,_,4247,1900,4248,['4'],[],['4'],[],[],[],[],True,False,False
"- Je vous plains alors, monsieur Fogg, car l' isolement est une triste chose.",Je,plains,vous,nsubj,root,obj,2,4,3,81966,81968,81967,[2],[3],plaindre,0,_,_,4248,1901,4249,['5'],['4'],"['5', '4']",[],[],[],[],True,False,False
Quoi! pas un cœur pour y verser vos peines.,NaN,verser,y,NaN,acl,iobj,,8,7,,81989,81988,[],[7],verser,5,Dynamicité spatiale sans dpt,VERB,4249,1901,4250,[],[],[],[],[],[],[],False,False,False
Quoi! pas un cœur pour y verser vos peines.,NaN,verser,vos peines,NaN,acl,obj,,8,10,,81989,81991,[],"[9, 10]",verser,5,Dynamicité spatiale sans dpt,VERB,4249,1901,4250,[],['4'],['4'],[],[],[],[],True,False,False
On dit cependant qu' à deux la misère elle-même est supportable encore!,On,dit,à deux,nsubj,root,obl:mod,1,2,6,81993,81994,81998,[1],"[5, 6]",dire,0,_,_,4250,1901,4251,[],[],[],[],[],[],[],False,False,False
"- On le dit, madame.",On,dit,le,nsubj,root,obj,2,4,3,82007,82009,82008,[2],[3],dire,0,_,_,4251,1902,4252,[],[],[],[],[],[],[],False,False,False
"- Monsieur Fogg, dit alors Mrs.",Mrs,dit,Monsieur Fogg,nsubj,root,obl:mod,7,5,2,82019,82017,82014,[7],"[2, 3]",dire,0,_,_,4252,1903,4253,['4'],['8'],"['4', '8']",[],[],[],[],True,False,False
"Aouda, qui se leva et tendit sa main au gentleman, voulez -vous à la fois d' une parente et d' une amie?",qui,leva,se,nsubj,acl:relcl,expl:comp,3,5,4,82023,82025,82024,[3],[4],lever,1,_,_,4253,1903,4254,['4'],[],['4'],[],[],[],[],True,False,False
"Aouda, qui se leva et tendit sa main au gentleman, voulez -vous à la fois d' une parente et d' une amie?",qui,tendit,sa main,nsubj,conj,obj,3,7,9,82023,82027,82029,[3],"[8, 9]",tendre,5,_,_,4253,1903,4254,['4'],['4'],['4'],[],[],[],[],True,False,False
"Aouda, qui se leva et tendit sa main au gentleman, voulez -vous à la fois d' une parente et d' une amie?",qui,tendit,au gentleman,nsubj,conj,obl:arg,3,7,11,82023,82027,82031,[3],"[10, 11]",tendre,5,_,_,4253,1903,4254,['4'],['8'],"['4', '8']",[],[],[],[],True,False,False
"Aouda, qui se leva et tendit sa main au gentleman, voulez -vous à la fois d' une parente et d' une amie?",NaN,voulez,-vous,NaN,root,obj,,13,14,,82033,82034,[],[14],vouloir,0,_,_,4253,1903,4254,[],['8'],['8'],[],[],[],[],True,False,False
"Aouda, qui se leva et tendit sa main au gentleman, voulez -vous à la fois d' une parente et d' une amie?",NaN,voulez,à la fois d'une parente et d'une amie,NaN,root,obl:mod,,13,20,,82033,82040,[],"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",vouloir,0,_,_,4253,1903,4254,[],[],[],[],[],[],[],False,False,False
Voulez -vous de moi pour votre femme?»,-vous,Voulez,de moi,nsubj,root,obl:arg,2,1,4,82047,82046,82049,[2],"[3, 4]",vouloir,0,_,_,4254,1903,4255,['8'],['4'],"['8', '4']",[],[],[],[],True,False,False
Voulez -vous de moi pour votre femme?»,-vous,Voulez,pour votre femme,nsubj,root,obl:mod,2,1,7,82047,82046,82052,[2],"[5, 6, 7]",vouloir,0,_,_,4254,1903,4255,['8'],"['8', '5']","['8', '5']",[],[],[],[],True,False,False
"Mr. Fogg, à cette parole, s' était levé à son tour.",Mr. Fogg,levé,à cette parole,nsubj,root,obl:mod,1,10,6,82055,82064,82060,"[1, 2]","[4, 5, 6]",lever,0,_,_,4255,1904,4256,['1'],[],['1'],[],[],[],[],True,False,False
"Mr. Fogg, à cette parole, s' était levé à son tour.",Mr. Fogg,levé,s',nsubj,root,expl:comp,1,10,8,82055,82064,82062,"[1, 2]",[8],lever,0,_,_,4255,1904,4256,['1'],[],['1'],[],[],[],[],True,False,False
"Mr. Fogg, à cette parole, s' était levé à son tour.",Mr. Fogg,levé,à son tour,nsubj,root,obl:mod,1,10,13,82055,82064,82067,"[1, 2]","[11, 12, 13]",lever,0,_,_,4255,1904,4256,['1'],['1'],['1'],[],[],[],[],True,False,False
"Il y avait comme un reflet inaccoutumé dans ses yeux, comme un tremblement sur ses lèvres.",NaN,avait,y,NaN,root,expl:comp,,3,2,,82071,82070,[],[2],avoir,0,_,_,4256,1904,4257,[],[],[],[],[],[],[],False,False,False
"Il y avait comme un reflet inaccoutumé dans ses yeux, comme un tremblement sur ses lèvres.",NaN,avait,comme un reflet inaccoutumé dans ses yeux,NaN,root,obj,,3,6,,82071,82074,[],"[4, 5, 6, 7, 8, 9, 10]",avoir,0,_,_,4256,1904,4257,[],['1'],['1'],[],[],[],[],True,False,False
Aouda le regardait.,Aouda,regardait,le,nsubj,root,obj,1,3,2,82089,82091,82090,[1],[2],regarder,0,_,_,4258,1904,4259,['5'],['1'],"['5', '1']",[],[],[],[],True,False,False
"La sincérité, la droiture, la fermeté et la douceur de ce beau regard d' une noble femme qui ose tout pour sauver celui auquel elle doit tout, l' étonnèrent d' abord, puis le pénétrèrent.",qui,ose,tout,nsubj,acl:relcl,obj,20,21,22,82112,82113,82114,[20],[22],ose,19,_,_,4259,1904,4260,[],[],[],[],[],[],[],False,False,False
"La sincérité, la droiture, la fermeté et la douceur de ce beau regard d' une noble femme qui ose tout pour sauver celui auquel elle doit tout, l' étonnèrent d' abord, puis le pénétrèrent.",qui,sauver,celui,nsubj,advcl,obj,20,24,25,82112,82116,82117,[20],[25],sauver,21,_,_,4259,1904,4260,[],[],[],[],[],[],[],False,False,False
"La sincérité, la droiture, la fermeté et la douceur de ce beau regard d' une noble femme qui ose tout pour sauver celui auquel elle doit tout, l' étonnèrent d' abord, puis le pénétrèrent.",elle,doit,tout,nsubj,acl:relcl,obj,27,28,29,82119,82120,82121,[27],[29],devoir,25,_,_,4259,1904,4260,[],[],[],[],[],[],[],False,False,False
"La sincérité, la droiture, la fermeté et la douceur de ce beau regard d' une noble femme qui ose tout pour sauver celui auquel elle doit tout, l' étonnèrent d' abord, puis le pénétrèrent.",La sincérité la droiture la fermeté et la douceur de ce beau regard d'une noble femme,étonnèrent,NaN,nsubj,root,NaN,2,32,,82094,82124,,"[1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],étonner,0,_,_,4259,1904,4260,[],[],[],[],[],[],[],False,False,False
"La sincérité, la droiture, la fermeté et la douceur de ce beau regard d' une noble femme qui ose tout pour sauver celui auquel elle doit tout, l' étonnèrent d' abord, puis le pénétrèrent.",La sincérité la droiture la fermeté et la douceur de ce beau regard d'une noble femme,pénétrèrent,le,nsubj,conj,obj,2,38,37,82094,82130,82129,"[1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[37],pénétrer,32,_,_,4259,1904,4260,[],['1'],['1'],[],[],[],[],True,False,False
"Il ferma les yeux un instant, comme pour éviter que ce regard ne s' enfonçât plus avant… Quand il les rouvrit:",Il,ferma,les yeux,nsubj,root,obj,1,2,4,82132,82133,82135,[1],"[3, 4]",fermer,0,_,_,4260,1904,4261,['1'],[],['1'],[],[],[],[],True,False,False
"Il ferma les yeux un instant, comme pour éviter que ce regard ne s' enfonçât plus avant… Quand il les rouvrit:",Il,ferma,un instant,nsubj,root,obl:mod,1,2,6,82132,82133,82137,[1],"[5, 6]",fermer,0,_,_,4260,1904,4261,['1'],[],['1'],[],[],[],[],True,False,False
"Il ferma les yeux un instant, comme pour éviter que ce regard ne s' enfonçât plus avant… Quand il les rouvrit:",Il,éviter,NaN,nsubj,advcl,NaN,1,10,,82132,82141,,[1],[],éviter,2,_,_,4260,1904,4261,['1'],[],['1'],[],[],[],[],True,False,False
"Il ferma les yeux un instant, comme pour éviter que ce regard ne s' enfonçât plus avant… Quand il les rouvrit:",ce regard,enfonçât,s',nsubj,ccomp,expl:comp,13,16,15,82144,82147,82146,"[12, 13]",[15],enfoncer,10,_,_,4260,1904,4261,[],[],[],[],[],[],[],False,False,False
"Il ferma les yeux un instant, comme pour éviter que ce regard ne s' enfonçât plus avant… Quand il les rouvrit:",il,rouvrit,les,nsubj,advcl,obj,21,23,22,82152,82154,82153,[21],[22],rouvrir,0,_,_,4260,1904,4261,['1'],[],['1'],[],[],[],[],True,False,False
«Je vous aime! dit -il simplement.,Je,aime,vous,nsubj,root,obj,2,4,3,82157,82159,82158,[2],[3],aimer,0,_,_,4261,1905,4262,['1'],['5'],"['1', '5']",[],[],[],[],True,False,False
«Je vous aime! dit -il simplement.,-il,dit,NaN,nsubj,root,NaN,7,6,,82162,82161,,[7],[],dire,0,_,_,4261,1905,4262,['1'],[],['1'],[],[],[],[],True,False,False
"Oui, en vérité, par tout ce qu' il y a de plus sacré au monde, je vous aime, et je suis tout à vous!",par tout ce,a,y,obl:mod,acl:relcl,expl:comp,8,12,11,82172,82176,82175,"[6, 7, 8]",[11],avoir,8,_,_,4262,1905,4263,[],[],[],[],[],[],[],False,False,False
