Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,AlignID_sujet,AlignID_verbe,AlignID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"La nouvelle du pari se répandit d' abord dans le Reform - Club, et produisit une véritable émotion parmi les membres de l' honorable cercle.",La nouvelle du pari,répandit,Reform-Club,nsubj,root,obl:mod,2,6,13,7699,7703,7710,7546,7550,7556,"[1, 2, 3, 4]",[13],répandre,0,_,_,377,185,378,[],[],[],[],['le reform - club'],['le reform - club'],['FAC'],False,True,False
"La nouvelle du pari se répandit d' abord dans le Reform - Club, et produisit une véritable émotion parmi les membres de l' honorable cercle.",La nouvelle du pari,produisit,une véritable émotion,nsubj,conj,obj,2,16,19,7699,7713,7716,7546,7559,7562,"[1, 2, 3, 4]","[17, 18, 19]",produire,6,_,_,377,185,378,[],[],[],[],[],[],[],False,False,False
"La nouvelle du pari se répandit d' abord dans le Reform - Club, et produisit une véritable émotion parmi les membres de l' honorable cercle.",La nouvelle du pari,produisit,parmi les membres de l'honorable cercle,nsubj,conj,obl:mod,2,16,22,7699,7713,7719,7546,7559,7565,"[1, 2, 3, 4]","[20, 21, 22, 23, 24, 25, 26]",produire,6,_,_,377,185,378,[],"['52', '53']","['52', '53']",[],[],[],[],True,False,False
"Puis, du club, cette émotion passa aux journaux par la voie des reporters, et des journaux au public de Londres et de tout le Royaume - Uni.",cette émotion,passa,du club,nsubj,root,obl:mod,7,8,4,7731,7732,7728,7577,7578,7574,"[6, 7]","[3, 4]",passer,0,_,_,378,185,379,[],[],[],[],['du club'],['du club'],['FAC'],False,True,False
"Puis, du club, cette émotion passa aux journaux par la voie des reporters, et des journaux au public de Londres et de tout le Royaume - Uni.",cette émotion,passa,aux journaux,nsubj,root,obl:arg,7,8,10,7731,7732,7734,7577,7578,7580,"[6, 7]","[9, 10]",passer,0,_,_,378,185,379,[],[],[],[],[],[],[],False,False,False
"Puis, du club, cette émotion passa aux journaux par la voie des reporters, et des journaux au public de Londres et de tout le Royaume - Uni.",cette émotion,passa,par la voie des reporters et des journaux,nsubj,root,obl:mod,7,8,13,7731,7732,7737,7577,7578,7583,"[6, 7]","[11, 12, 13, 14, 15, 17, 18, 19]",passer,0,_,_,378,185,379,[],['54'],['54'],[],[],[],[],True,False,False
"Puis, du club, cette émotion passa aux journaux par la voie des reporters, et des journaux au public de Londres et de tout le Royaume - Uni.",cette émotion,passa,au public de Londres et de tout le Royaume-Uni,nsubj,root,obl:arg,7,8,21,7731,7732,7745,7577,7578,7591,"[6, 7]","[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",passer,0,_,_,378,185,379,[],[],[],[],[],[],[],False,False,False
"Cette« question du tour du monde» fut commentée, discutée, disséquée, avec autant de passion et d' ardeur que s' il se fût agi d' une nouvelle affaire de l' Alabama.",Cette question du tour du monde,commentée,avec autant de passion et d'ardeur,nsubj:pass,root,obl:mod,3,10,17,7758,7765,7772,7603,7610,7617,"[1, 3, 4, 5, 6, 7]","[16, 17, 18, 19, 20, 21, 22]",commenter,0,_,_,379,186,380,[],[],[],[],[],[],[],False,False,False
"Cette« question du tour du monde» fut commentée, discutée, disséquée, avec autant de passion et d' ardeur que s' il se fût agi d' une nouvelle affaire de l' Alabama.",Cette question du tour du monde,discutée,NaN,nsubj:pass,conj,NaN,3,12,,7758,7767,,7603,7612,,"[1, 3, 4, 5, 6, 7]",[],discuter,10,_,_,379,186,380,[],[],[],[],[],[],[],False,False,False
"Cette« question du tour du monde» fut commentée, discutée, disséquée, avec autant de passion et d' ardeur que s' il se fût agi d' une nouvelle affaire de l' Alabama.",Cette question du tour du monde,disséquée,NaN,nsubj:pass,conj,NaN,3,14,,7758,7769,,7603,7614,,"[1, 3, 4, 5, 6, 7]",[],disséquer,10,_,_,379,186,380,[],[],[],[],[],[],[],False,False,False
"Cette« question du tour du monde» fut commentée, discutée, disséquée, avec autant de passion et d' ardeur que s' il se fût agi d' une nouvelle affaire de l' Alabama.",Cette question du tour du monde,agi,se,nsubj:pass,advcl,expl:comp,3,28,26,7758,7783,7781,7603,7628,7626,"[1, 3, 4, 5, 6, 7]",[26],agir,10,_,_,379,186,380,[],[],[],[],[],[],[],False,False,False
"Cette« question du tour du monde» fut commentée, discutée, disséquée, avec autant de passion et d' ardeur que s' il se fût agi d' une nouvelle affaire de l' Alabama.",Cette question du tour du monde,agi,d'une nouvelle affaire de l'Alabama,nsubj:pass,advcl,obl:arg,3,28,32,7758,7783,7787,7603,7628,7632,"[1, 3, 4, 5, 6, 7]","[29, 30, 31, 32, 33, 34, 35]",agir,10,_,_,379,186,380,[],[],[],[],[],[],[],False,False,False
"Les uns prirent parti pour Phileas Fogg, les autres- et ils formèrent bientôt une majorité considérable- se prononcèrent contre lui.",Les uns,prirent,parti,nsubj,root,obj,2,3,4,7793,7794,7795,7638,7639,7640,"[1, 2]",[4],prendre,0,_,_,380,186,381,['55'],[],['55'],[],[],[],[],True,False,False
"Les uns prirent parti pour Phileas Fogg, les autres- et ils formèrent bientôt une majorité considérable- se prononcèrent contre lui.",Les uns,prirent,pour Phileas Fogg,nsubj,root,obl:arg,2,3,6,7793,7794,7797,7638,7639,7642,"[1, 2]","[5, 6, 7]",prendre,0,_,_,380,186,381,['55'],['0'],"['55', '0']",[],[],[],[],True,False,False
"Les uns prirent parti pour Phileas Fogg, les autres- et ils formèrent bientôt une majorité considérable- se prononcèrent contre lui.",les autres,formèrent,une majorité considérable,nsubj,advcl,obj,10,14,17,7801,7805,7808,7646,7649,7652,"[9, 10]","[16, 17, 18]",former,3,_,_,380,186,381,['25'],[],['25'],[],[],[],[],True,False,False
"Les uns prirent parti pour Phileas Fogg, les autres- et ils formèrent bientôt une majorité considérable- se prononcèrent contre lui.",Les uns,prononcèrent,considérable-se,nsubj,advcl,expl:comp,2,21,20,7793,7812,7811,7638,7655,7654,"[1, 2]",[20],prononcer,3,_,_,380,186,381,['55'],[],['55'],[],[],[],[],True,False,False
"Les uns prirent parti pour Phileas Fogg, les autres- et ils formèrent bientôt une majorité considérable- se prononcèrent contre lui.",Les uns,prononcèrent,contre lui,nsubj,advcl,obl:arg,2,21,23,7793,7812,7814,7638,7655,7657,"[1, 2]","[22, 23]",prononcer,3,_,_,380,186,381,['55'],['0'],"['55', '0']",[],[],[],[],True,False,False
"Ce tour du monde à accomplir, autrement qu' en théorie et sur le papier, dans ce minimum de temps, avec les moyens de communication actuellement en usage, ce n' était pas seulement impossible, c' était insensé!",NaN,accomplir,dans ce minimum de temps,NaN,acl,obl:mod,,6,19,,7821,7834,,7664,7677,[],"[17, 18, 19, 20, 21]",accomplir,2,_,_,381,186,382,[],[],[],[],[],[],[],False,False,False
"Ce tour du monde à accomplir, autrement qu' en théorie et sur le papier, dans ce minimum de temps, avec les moyens de communication actuellement en usage, ce n' était pas seulement impossible, c' était insensé!",NaN,accomplir,avec les moyens de communication actuellement en usage,NaN,acl,obl:mod,,6,25,,7821,7840,,7664,7683,[],"[23, 24, 25, 26, 27, 28, 29, 30]",accomplir,2,_,_,381,186,382,[],[],[],[],[],[],[],False,False,False
"Le Times, le Standard, l' Evening Star, le Morning Chronicle, et vingt autres journaux de grande publicité, se déclarèrent contre Mr. Fogg.",Le Times le Standard l'Evening Star le Morning Chronicle et vingt autres journaux de grande publicité,déclarèrent,se,nsubj,root,expl:comp,2,24,23,7859,7881,7880,7702,7724,7723,"[1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21]",[23],déclarer,0,_,_,382,187,383,[],[],[],"['le standard', ""l' evening star"", 'le morning chronicle']",[],"['le standard', ""l' evening star"", 'le morning chronicle']",['FAC'],False,True,False
"Le Times, le Standard, l' Evening Star, le Morning Chronicle, et vingt autres journaux de grande publicité, se déclarèrent contre Mr. Fogg.",Le Times le Standard l'Evening Star le Morning Chronicle et vingt autres journaux de grande publicité,déclarèrent,contre Mr. Fogg,nsubj,root,obl:arg,2,24,26,7859,7881,7883,7702,7724,7726,"[1, 2, 4, 5, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21]","[25, 26, 27]",déclarer,0,_,_,382,187,383,[],['2'],['2'],"['le standard', ""l' evening star"", 'le morning chronicle']",[],"['le standard', ""l' evening star"", 'le morning chronicle']",['FAC'],True,True,True
"Seul, le Daily Telegraph le soutint dans une certaine mesure.",le Daily Telegraph,soutint,le,nsubj,root,obj,4,7,6,7889,7892,7891,7732,7735,7734,"[3, 4, 5]",[6],soutenir,0,_,_,383,187,384,[],['2'],['2'],['le daily telegraph'],[],['le daily telegraph'],['FAC'],True,True,True
"Seul, le Daily Telegraph le soutint dans une certaine mesure.",le Daily Telegraph,soutint,dans une certaine mesure,nsubj,root,obl:mod,4,7,11,7889,7892,7896,7732,7735,7739,"[3, 4, 5]","[8, 9, 10, 11]",soutenir,0,_,_,383,187,384,[],[],[],['le daily telegraph'],[],['le daily telegraph'],['FAC'],False,True,False
"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",Phileas Fogg,traité,NaN,nsubj:pass,root,NaN,1,5,,7898,7902,,7741,7745,,"[1, 2]",[],traiter,0,_,_,384,187,385,['0'],[],['0'],[],[],[],[],True,False,False
"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",ses collègues du Reform-Club,blâmés,NaN,nsubj:pass,conj,NaN,14,20,,7911,7917,,7754,7759,,"[13, 14, 15, 16, 17, 18]",[],blâmer,5,_,_,384,187,385,['0'],[],['0'],[],[],[],[],True,False,False
"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",ses collègues du Reform-Club,tenu,ce pari,nsubj:pass,xcomp,obj,14,23,25,7911,7920,7922,7754,7762,7764,"[13, 14, 15, 16, 17, 18]","[24, 25]",tenir,20,_,_,384,187,385,['0'],[],['0'],[],[],[],[],True,False,False
"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",qui,accusait,un affaiblissement dans les facultés mentales de son auteur,nsubj,acl:relcl,obj,27,28,30,7924,7925,7927,7766,7767,7769,[27],"[29, 30, 31, 32, 33, 34, 35, 36, 37]",accuser,25,_,_,384,187,385,[],"['0', '2']","['0', '2']",[],[],[],[],True,False,False
"Des articles extrêmement passionnés, mais logiques, parurent sur la question.",Des articles extrêmement passionnés mais logiques,parurent,sur la question,nsubj,root,obl:arg,2,9,12,7937,7944,7947,7779,7786,7789,"[1, 2, 3, 4, 6, 7]","[10, 11, 12]",paraître,0,_,_,385,188,386,[],[],[],[],[],[],[],False,False,False
On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,On,sait,l'intérêt à tout ce,nsubj,root,obj,1,2,4,7949,7950,7952,7791,7792,7794,[1],"[3, 4, 11, 12, 13]",savoir,0,_,_,386,188,387,[],[],[],[],[],[],[],False,False,False
On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,l',porte,que,nsubj,acl:relcl,obj,6,8,5,7954,7956,7953,7796,7798,7795,[6],[5],porte,4,_,_,386,188,387,[],[],[],[],[],[],[],False,False,False
On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,l',porte,en Angleterre,nsubj,acl:relcl,obl:mod,6,8,10,7954,7956,7958,7796,7798,7800,[6],"[9, 10]",porte,4,_,_,386,188,387,[],[],[],[],[],[],[],False,False,False
On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,qui,touche,à la géographie,nsubj,acl:relcl,obl:arg,14,15,18,7962,7963,7966,7804,7805,7808,[14],"[16, 17, 18]",toucher,13,_,_,386,188,387,[],[],[],[],[],[],[],False,False,False
"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",à quelque classe,appartînt,NaN,nmod,acl:relcl,NaN,11,14,,7978,7981,,7820,7823,,"[9, 10, 11]",[],appartenir,11,_,_,387,188,388,[],[],[],[],[],[],[],False,False,False
"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",qui,dévorât,les colonnes,nsubj,acl:relcl,obj,16,18,20,7983,7985,7987,7825,7827,7829,[16],"[19, 20]",dévorer,7,_,_,387,188,388,[],[],[],[],[],[],[],False,False,False
"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",NaN,consacrées,au cas de Phileas Fogg,NaN,acl,obl:arg,,21,23,,7988,7990,,7830,7832,[],"[22, 23, 24, 25, 26]",consacrer,20,_,_,387,188,388,[],['0'],['0'],[],[],[],[],True,False,False
"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",NaN,publié,son portrait,NaN,root,obj,,25,27,,8019,8021,,7859,7861,[],"[26, 27]",publier,0,_,_,388,189,389,[],['0'],['0'],[],[],[],[],True,False,False
"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",NaN,publié,d'après sa photographie,NaN,root,obl:mod,,25,31,,8019,8025,,7859,7865,[],"[28, 29, 30, 31]",publier,0,_,_,388,189,389,[],['0'],['0'],[],[],[],[],True,False,False
"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",NaN,déposée,aux archives du Reform-Club,NaN,acl,obl:arg,,32,34,,8026,8028,,7866,7868,[],"[33, 34, 35, 36, 37, 38]",déposer,31,_,_,388,189,389,[],[],[],[],['du reform - club'],['du reform - club'],['FAC'],False,True,False
"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,osaient,Hé,nsubj,root,obl:mod,2,3,7,8035,8036,8040,7874,7875,7879,"[1, 2]",[7],oser,0,_,_,389,189,390,['58'],[],['58'],[],[],[],[],True,False,False
"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,osaient,après tout,nsubj,root,obl:mod,2,3,15,8035,8036,8048,7874,7875,7887,"[1, 2]","[14, 15]",oser,0,_,_,389,189,390,['58'],[],['58'],[],[],[],[],True,False,False
"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,dire,NaN,nsubj,xcomp,NaN,2,4,,8035,8037,,7874,7876,,"[1, 2]",[],dire,3,_,_,389,189,390,['58'],[],['58'],[],[],[],[],True,False,False
On a vu des choses plus extraordinaires!» C' étaient surtout les lecteurs du Daily Telegraph.,On,vu,des choses plus extraordinaires,nsubj,root,obj,1,3,5,8050,8052,8054,7889,7891,7893,[1],"[4, 5, 6, 7]",voir,0,_,_,390,189,391,[],[],[],[],[],[],[],False,False,False
Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,on,sentit,NaN,nsubj,root,NaN,2,3,,8069,8070,,7908,7909,,[2],[],sentir,0,_,_,391,189,392,[],[],[],[],[],[],[],False,False,False
Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,ce journal lui-même,commençait,NaN,nsubj,ccomp,NaN,7,9,,8074,8076,,7913,7915,,"[6, 7, 8]",[],commencer,3,_,_,391,189,392,[],[],[],[],[],[],[],False,False,False
Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,ce journal lui-même,faiblir,NaN,nsubj,xcomp,NaN,7,11,,8074,8078,,7913,7917,,"[6, 7, 8]",[],faiblir,9,_,_,391,189,392,[],[],[],[],[],[],[],False,False,False
"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,En effet,nsubj,root,obl:mod,6,7,2,8085,8086,8081,7924,7925,7920,"[4, 5, 6]","[1, 2]",paraître,0,_,_,392,190,393,[],[],[],[],[],[],[],False,False,False
"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,le 7 octobre,nsubj,root,obl:mod,6,7,9,8085,8086,8088,7924,7925,7927,"[4, 5, 6]","[8, 9, 10]",paraître,0,_,_,392,190,393,[],[],[],[],[],[],[],False,False,False
"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,dans le Bulletin de la Société royale de géographie,nsubj,root,obl:mod,6,7,13,8085,8086,8092,7924,7925,7931,"[4, 5, 6]","[11, 12, 13, 14, 15, 16, 17, 18, 19]",paraître,0,_,_,392,190,393,[],[],[],[],[],[],[],False,False,False
"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,traita,la question,nsubj,root,obj,1,2,4,8100,8101,8103,7939,7940,7942,[1],"[3, 4]",traiter,0,_,_,393,190,394,[],[],[],[],[],[],[],False,False,False
"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,traita,à tous les points de vue,nsubj,root,obl:mod,1,2,8,8100,8101,8107,7939,7940,7946,[1],"[5, 6, 7, 8, 9, 10]",traiter,0,_,_,393,190,394,[],[],[],[],[],[],[],False,False,False
"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,démontra,la folie de l'entreprise,nsubj,conj,obj,1,13,16,8100,8112,8115,7939,7951,7954,[1],"[15, 16, 17, 18, 19]",démontrer,2,_,_,393,190,394,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",NaN,réussir,dans ce projet,NaN,advcl,obl:arg,,2,5,,8142,8145,,7981,7984,[],"[3, 4, 5]",réussir,8,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",NaN,fallait,NaN,NaN,root,NaN,,8,,,8148,,,7987,,[],[],falloir,0,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",NaN,admettre,une concordance miraculeuse des heures de départ et d'arrivée concordance,NaN,xcomp,obj,,9,11,,8149,8151,,7988,7990,[],"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21]",admettre,8,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,existait,NaN,nsubj,acl:relcl,NaN,22,24,,8162,8164,,8001,8003,,[22],[],exister,21,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,pouvait,NaN,nsubj,conj,NaN,27,29,,8167,8169,,8006,8008,,[27],[],pouvoir,24,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,exister,NaN,nsubj,xcomp,NaN,27,31,,8167,8171,,8006,8010,,[27],[],exister,29,_,_,395,190,396,[],[],[],[],[],[],[],False,False,False
"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",et en Europe,agit,où,conj,acl:relcl,iobj,7,12,9,8179,8184,8181,8018,8023,8020,"[5, 6, 7]",[9],agir,7,_,_,396,190,397,[],[],[],[],[],[],[],False,False,False
"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",et en Europe,agit,s',conj,acl:relcl,expl:comp,7,12,11,8179,8184,8183,8018,8023,8022,"[5, 6, 7]",[11],agir,7,_,_,396,190,397,[],[],[],[],[],[],[],False,False,False
