Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",l'infortuné Fix,désappointé,amour-propre,nsubj,xcomp,obl:mod,30.0,34,41.0,77233.0,77237,77244.0,"[28, 29, 30]",[41],désappointer,31,_,_,3953,1771,3954,['2'],[],['2'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",l'infortuné Fix,humilié,dans son amour-propre,nsubj,conj,obl:mod,30.0,37,40.0,77233.0,77240,77243.0,"[28, 29, 30]","[38, 39, 40]",humilier,34,_,_,3953,1771,3954,['2'],['2'],['2'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",l'infortuné Fix,suivi,une fausse piste,nsubj,advcl,obj,30.0,48,51.0,77233.0,77251,77254.0,"[28, 29, 30]","[49, 50, 51]",suivre,31,_,_,3953,1771,3954,['2'],[],['2'],[],[],[],[],True,False,False,
"Passepartout fut sur le point de relever vertement le qualificatif, dont il ne pouvait d' ailleurs comprendre la vraie signification; mais il se dit que l' infortuné Fix devait être très désappointé, très humilié dans son amour - propre, après avoir si maladroitement suivi une fausse piste autour du monde, et il passa condamnation.",il,passa,condamnation,nsubj,conj,obj,57.0,58,59.0,77260.0,77261,77262.0,[57],[59],passer,26,_,_,3953,1771,3954,['2'],[],['2'],[],[],[],[],True,False,False,
Et maintenant quel parti allait prendre Phileas Fogg?,quel parti,allait,,nsubj,root,,4.0,5,,77267.0,77268,,"[3, 4]",[],aller,0,_,_,3954,1772,3955,[],[],[],[],[],[],[],False,False,False,
Et maintenant quel parti allait prendre Phileas Fogg?,quel parti,prendre,Phileas Fogg,nsubj,xcomp,obj,4.0,6,7.0,77267.0,77269,77270.0,"[3, 4]","[7, 8]",prendre,5,_,_,3954,1772,3955,[],['3'],['3'],[],[],[],[],True,False,False,
Cela était difficile à imaginer.,Cela,imaginer,,nsubj,xcomp,,1.0,5,,77273.0,77277,,[1],[],imaginer,3,_,_,3955,1772,3956,[],[],[],[],[],[],[],False,False,False,
"Cependant, il paraît que le flegmatique gentleman en prit un, car le soir même il fit venir le mécanicien et lui dit:",,paraît,,,advcl,,,4,,,77282,,[],[],paraître,0,_,_,3956,1772,3957,[],[],[],[],[],[],[],False,False,False,
"Cependant, il paraît que le flegmatique gentleman en prit un, car le soir même il fit venir le mécanicien et lui dit:",le flegmatique gentleman,prit,en,nsubj,ccomp,iobj,8.0,10,9.0,77286.0,77288,77287.0,"[6, 7, 8]",[9],prendre,4,_,_,3956,1772,3957,['1'],[],['1'],[],[],[],[],True,False,False,
"Cependant, il paraît que le flegmatique gentleman en prit un, car le soir même il fit venir le mécanicien et lui dit:",le flegmatique gentleman,prit,un,nsubj,ccomp,obj,8.0,10,11.0,77286.0,77288,77289.0,"[6, 7, 8]",[11],prendre,4,_,_,3956,1772,3957,['1'],[],['1'],[],[],[],[],True,False,False,
"Cependant, il paraît que le flegmatique gentleman en prit un, car le soir même il fit venir le mécanicien et lui dit:",le flegmatique gentleman,venir,le mécanicien,nsubj,conj,obj,8.0,19,21.0,77286.0,77297,77299.0,"[6, 7, 8]","[20, 21]",venir,10,Dpt au sens large,VERB,3956,1772,3957,['1'],['3'],"['1', '3']",[],[],[],[],True,False,False,
"Cependant, il paraît que le flegmatique gentleman en prit un, car le soir même il fit venir le mécanicien et lui dit:",le flegmatique gentleman,dit,lui,nsubj,conj,iobj,8.0,24,23.0,77286.0,77302,77301.0,"[6, 7, 8]",[23],dire,19,_,_,3956,1772,3957,['1'],['3'],"['1', '3']",[],[],[],[],True,False,False,
«Poussez les feux et faites route jusqu' à complet épuisement du combustible.»,,Poussez,les feux,,root,obj,,2,4.0,,77305,77307.0,[],"[3, 4]",pousser,0,_,_,3957,1773,3958,[],[],[],[],[],[],[],False,False,False,
«Poussez les feux et faites route jusqu' à complet épuisement du combustible.»,,faites,route,,conj,obj,,6,7.0,,77309,77310.0,[],[7],faire,2,_,_,3957,1773,3958,[],[],[],[],[],[],[],False,False,False,
«Poussez les feux et faites route jusqu' à complet épuisement du combustible.»,,faites,jusqu'à complet épuisement du combustible,,conj,obl:mod,,6,11.0,,77309,77314.0,[],"[8, 9, 10, 11, 12, 13]",faire,2,_,_,3957,1773,3958,[],[],[],[],[],[],[],False,False,False,
"Quelques instants après, la cheminée de l' Henrietta vomissait des torrents de fumée.",la cheminée de l'Henrietta,vomissait,des torrents de fumée,nsubj,root,obj,6.0,10,12.0,77324.0,77328,77330.0,"[5, 6, 7, 8, 9]","[11, 12, 13, 14]",vomir,0,_,_,3958,1774,3959,[],[],[],[],[],[],[],False,False,False,
"Le navire continua donc de marcher à toute vapeur; mais ainsi qu' il l' avait annoncé, deux jours plus tard, le 18, le mécanicien fit savoir que le charbon manquerait dans la journée.",Le navire,continua,,nsubj,root,,2.0,3,,77335.0,77336,,"[1, 2]",[],continuer,0,_,_,3959,1775,3960,[],[],[],[],[],[],[],False,False,False,
"Le navire continua donc de marcher à toute vapeur; mais ainsi qu' il l' avait annoncé, deux jours plus tard, le 18, le mécanicien fit savoir que le charbon manquerait dans la journée.",Le navire,marcher,à toute vapeur,nsubj,xcomp,obl:mod,2.0,6,9.0,77335.0,77339,77342.0,"[1, 2]","[7, 8, 9]",marcher,3,Dpt au sens large,VERB,3959,1775,3960,[],[],[],[],[],[],[],False,False,False,
"Le navire continua donc de marcher à toute vapeur; mais ainsi qu' il l' avait annoncé, deux jours plus tard, le 18, le mécanicien fit savoir que le charbon manquerait dans la journée.",il,annoncé,l',nsubj,advcl,obj,14.0,17,15.0,77347.0,77350,77348.0,[14],[15],annoncer,30,_,_,3959,1775,3960,['3'],[],['3'],[],[],[],[],True,False,False,
"Le navire continua donc de marcher à toute vapeur; mais ainsi qu' il l' avait annoncé, deux jours plus tard, le 18, le mécanicien fit savoir que le charbon manquerait dans la journée.",,savoir,le 18,,root,obl:mod,,30,25.0,,77363,77358.0,[],"[24, 25]",savoir,0,_,_,3959,1775,3960,[],[],[],[],[],[],[],False,False,False,
"Le navire continua donc de marcher à toute vapeur; mais ainsi qu' il l' avait annoncé, deux jours plus tard, le 18, le mécanicien fit savoir que le charbon manquerait dans la journée.",le charbon,manquerait,dans la journée,nsubj,ccomp,obl:mod,33.0,34,37.0,77366.0,77367,77370.0,"[32, 33]","[35, 36, 37]",manquer,30,_,_,3959,1775,3960,[],[],[],[],[],[],[],False,False,False,
"«Que l' on ne laisse pas baisser les feux, répondit Mr. Fogg.",l',laisse,,nsubj,root,,3.0,6,,77374.0,77377,,[3],[],laisse,0,_,_,3960,1776,3961,[],[],[],[],[],[],[],False,False,False,
"«Que l' on ne laisse pas baisser les feux, répondit Mr. Fogg.",l',baisser,les feux,nsubj,xcomp,obj,3.0,8,10.0,77374.0,77379,77381.0,[3],"[9, 10]",baisser,6,_,_,3960,1776,3961,[],[],[],[],[],[],[],False,False,False,
"«Que l' on ne laisse pas baisser les feux, répondit Mr. Fogg.",Mr. Fogg,répondit,,nsubj,parataxis,,13.0,12,,77384.0,77383,,"[13, 14]",[],répondre,6,_,_,3960,1776,3961,['1'],[],['1'],[],[],[],[],True,False,False,
Que l' on charge les soupapes».,l',charge,les soupapes,nsubj,root,obj,2.0,4,6.0,77391.0,77393,77395.0,[2],"[5, 6]",charger,0,_,_,3962,1776,3963,[],[],[],[],[],[],[],False,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,pris,hauteur,nsubj,advcl,obj,19.0,10,11.0,77416.0,77407,77408.0,"[19, 20]",[11],prendre,22,_,_,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,calculé,la position du navire,nsubj,conj,obj,19.0,13,15.0,77416.0,77410,77412.0,"[19, 20]","[14, 15, 16, 17]",calculer,10,_,_,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,venir,Ce jour,nsubj,root,obl:mod,19.0,22,2.0,77416.0,77419,77399.0,"[19, 20]","[1, 2]",venir,0,Dpt au sens large,VERB,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,venir,-là,nsubj,root,obl:mod,19.0,22,3.0,77416.0,77419,77400.0,"[19, 20]",[3],venir,0,Dpt au sens large,VERB,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,venir,vers midi,nsubj,root,obl:mod,19.0,22,6.0,77416.0,77419,77403.0,"[19, 20]","[5, 6]",venir,0,Dpt au sens large,VERB,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",Phileas Fogg,venir,Passepartout,nsubj,root,obj,19.0,22,23.0,77416.0,77419,77420.0,"[19, 20]",[23],venir,0,Dpt au sens large,VERB,3963,1777,3964,['3'],['0'],"['3', '0']",[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",il,donna,lui,nsubj,conj,iobj,26.0,28,27.0,77423.0,77425,77424.0,[26],[27],donner,22,_,_,3963,1777,3964,['3'],['0'],"['3', '0']",[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",il,donna,l'ordre,nsubj,conj,obj,26.0,28,30.0,77423.0,77425,77427.0,[26],"[29, 30]",donner,22,_,_,3963,1777,3964,['3'],[],['3'],[],[],[],[],True,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",,aller,,,acl,,,32,,,77429,,[],[],aller,30,Dpt au sens large,VERB,3963,1777,3964,[],[],[],[],[],[],[],False,False,False,
"Ce jour -là, vers midi, après avoir pris hauteur et calculé la position du navire, Phileas Fogg fit venir Passepartout, et il lui donna l' ordre d' aller chercher le capitaine Speedy.",,chercher,le capitaine Speedy,,xcomp,obj,,33,35.0,,77430,77432.0,[],"[34, 35, 36]",chercher,32,_,_,3963,1777,3964,[],['10'],['10'],[],[],[],[],True,False,False,
"C' était comme si on eût commandé à ce brave garçon d' aller déchaîner un tigre, et il descendit dans la dunette, se disant:",C',commandé,à ce brave garçon,nsubj,root,obl:arg,1.0,7,11.0,77435.0,77441,77445.0,[1],"[8, 9, 10, 11]",commander,0,_,_,3964,1777,3965,[],['0'],['0'],[],[],[],[],True,False,False,
"C' était comme si on eût commandé à ce brave garçon d' aller déchaîner un tigre, et il descendit dans la dunette, se disant:",C',aller,,nsubj,xcomp,,1.0,13,,77435.0,77447,,[1],[],aller,7,Dpt au sens large,VERB,3964,1777,3965,[],[],[],[],[],[],[],False,False,False,
"C' était comme si on eût commandé à ce brave garçon d' aller déchaîner un tigre, et il descendit dans la dunette, se disant:",,déchaîner,un tigre,,xcomp,obj,,14,16.0,,77448,77450.0,[],"[15, 16]",déchaîner,13,_,_,3964,1777,3965,[],[],[],[],[],[],[],False,False,False,
"C' était comme si on eût commandé à ce brave garçon d' aller déchaîner un tigre, et il descendit dans la dunette, se disant:",il,descendit,dans la dunette,nsubj,conj,obl:arg,19.0,20,23.0,77453.0,77454,77457.0,[19],"[21, 22, 23]",descendre,7,_,_,3964,1777,3965,['0'],[],['0'],[],[],[],[],True,False,False,
"C' était comme si on eût commandé à ce brave garçon d' aller déchaîner un tigre, et il descendit dans la dunette, se disant:",il,disant,se,nsubj,advcl,expl:comp,19.0,26,25.0,77453.0,77460,77459.0,[19],[25],dire,20,_,_,3964,1777,3965,['0'],[],['0'],[],[],[],[],True,False,False,
"En effet, quelques minutes plus tard, au milieu de cris et de jurons, une bombe arrivait sur la dunette.",une bombe,arrivait,au milieu de cris et de jurons,nsubj,root,obl:mod,18.0,19,10.0,77486.0,77487,77478.0,"[17, 18]","[9, 10, 11, 12, 13, 14, 15]",arriver,0,_,_,3966,1779,3967,[],[],[],[],[],[],[],False,False,False,
"En effet, quelques minutes plus tard, au milieu de cris et de jurons, une bombe arrivait sur la dunette.",une bombe,arrivait,sur la dunette,nsubj,root,obl:arg,18.0,19,22.0,77486.0,77487,77490.0,"[17, 18]","[20, 21, 22]",arriver,0,_,_,3966,1779,3967,[],[],[],[],[],[],[],False,False,False,
Il était évident qu' elle allait éclater.,elle,allait,,nsubj,ccomp,,5.0,6,,77505.0,77506,,[5],[],aller,3,_,_,3968,1779,3969,[],[],[],[],[],[],[],False,False,False,
Il était évident qu' elle allait éclater.,elle,éclater,,nsubj,xcomp,,5.0,7,,77505.0,77507,,[5],[],éclater,6,_,_,3968,1779,3969,[],[],[],[],[],[],[],False,False,False,
«Où sommes -nous?,-nous,sommes,,nsubj,root,,4.0,3,,77512.0,77511,,[4],[],être,0,_,_,3969,1780,3970,['51'],[],['51'],[],[],[],[],True,False,False,
"» telles furent les premières paroles qu' il prononça au milieu des suffocations de la colère, et certes, pour peu que le digne homme eût été apoplectique, il n' en serait jamais revenu.",il,prononça,qu',nsubj,acl:relcl,obj,8.0,9,7.0,77521.0,77522,77520.0,[8],[7],prononcer,6,_,_,3970,1780,3971,['10'],[],['10'],[],[],[],[],True,False,False,
"» telles furent les premières paroles qu' il prononça au milieu des suffocations de la colère, et certes, pour peu que le digne homme eût été apoplectique, il n' en serait jamais revenu.",il,prononça,au milieu des suffocations de la colère,nsubj,acl:relcl,obl:mod,8.0,9,11.0,77521.0,77522,77524.0,[8],"[10, 11, 12, 13, 14, 15, 16]",prononcer,6,_,_,3970,1780,3971,['10'],[],['10'],[],[],[],[],True,False,False,
"» telles furent les premières paroles qu' il prononça au milieu des suffocations de la colère, et certes, pour peu que le digne homme eût été apoplectique, il n' en serait jamais revenu.",il,revenu,en,nsubj,root,iobj,31.0,36,33.0,77544.0,77549,77546.0,[31],[33],revenir,0,_,_,3970,1780,3971,['10'],[],['10'],[],[],[],[],True,False,False,
"«Où sommes -nous? répéta -t -il, la face congestionnée.",-nous,sommes,,nsubj,root,,4.0,3,,77554.0,77553,,[4],[],être,0,_,_,3971,1781,3972,['51'],[],['51'],[],[],[],[],True,False,False,
"«Où sommes -nous? répéta -t -il, la face congestionnée.",-t,répéta,la face,nsubj,root,obl:mod,7.0,6,11.0,77557.0,77556,77561.0,[7],"[10, 11]",répéter,0,_,_,3971,1781,3972,[],[],[],[],[],[],[],False,False,False,
"«Où sommes -nous? répéta -t -il, la face congestionnée.",,congestionnée,,,acl,,,12,,,77562,,[],[],congestionner,11,_,_,3971,1781,3972,[],[],[],[],[],[],[],False,False,False,
"- À sept cent soixante-dix milles de Liverpool( 300 lieues), répondit Mr. Fogg avec un calme imperturbable.",Mr. Fogg,répondit,avec un calme imperturbable,nsubj,root,obl:mod,15.0,14,19.0,77578.0,77577,77582.0,"[15, 16]","[17, 18, 19, 20]",répondre,0,_,_,3972,1782,3973,['1'],[],['1'],[],[],[],[],True,False,False,
- Pirate! s' écria Andrew Speedy.,Andrew Speedy,écria,s',nsubj,parataxis,expl:comp,6.0,5,4.0,77590.0,77589,77588.0,"[6, 7]",[4],écrier,2,_,_,3973,1783,3974,['29'],[],['29'],[],[],[],[],True,False,False,
"- Je vous ai fait venir, monsieur…",Je,venir,vous,nsubj,parataxis,obj,2.0,6,3.0,77594.0,77598,77595.0,[2],[3],venir,0,Dpt au sens large,VERB,3974,1784,3975,['29'],['10'],"['29', '10']",[],[],[],[],True,False,False,
"-… monsieur, reprit Phileas Fogg, pour vous prier de me vendre votre navire.",Phileas Fogg,reprit,,nsubj,parataxis,,6.0,5,,77612.0,77611,,"[6, 7]",[],reprendre,3,_,_,3976,1786,3977,['3'],[],['3'],[],[],[],[],True,False,False,
"-… monsieur, reprit Phileas Fogg, pour vous prier de me vendre votre navire.",Phileas Fogg,prier,vous,nsubj,advcl,iobj,6.0,11,10.0,77612.0,77617,77616.0,"[6, 7]",[10],prier,5,_,_,3976,1786,3977,['3'],['29'],"['3', '29']",[],[],[],[],True,False,False,
"-… monsieur, reprit Phileas Fogg, pour vous prier de me vendre votre navire.",,vendre,me,,xcomp,iobj,,14,13.0,,77620,77619.0,[],[13],vendre,11,_,_,3976,1786,3977,[],['10'],['10'],[],[],[],[],True,False,False,
"-… monsieur, reprit Phileas Fogg, pour vous prier de me vendre votre navire.",,vendre,votre navire,,xcomp,obj,,14,16.0,,77620,77622.0,[],"[15, 16]",vendre,11,_,_,3976,1786,3977,[],['29'],['29'],[],[],[],[],True,False,False,
- C' est que je vais être obligé de le brûler.,C',est,,nsubj,root,,2.0,3,,77636.0,77637,,[2],[],être,0,_,_,3978,1788,3979,[],[],[],[],[],[],[],False,False,False,
- C' est que je vais être obligé de le brûler.,je,vais,,nsubj,ccomp,,5.0,6,,77639.0,77640,,[5],[],aller,3,_,_,3978,1788,3979,['3'],[],['3'],[],[],[],[],True,False,False,
- C' est que je vais être obligé de le brûler.,je,obligé,,nsubj,xcomp,,5.0,8,,77639.0,77642,,[5],[],obliger,6,_,_,3978,1788,3979,['3'],[],['3'],[],[],[],[],True,False,False,
- C' est que je vais être obligé de le brûler.,,brûler,le,,xcomp,obj,,11,10.0,,77645,77644.0,[],[10],brûler,8,Dpt au sens large,VERB,3978,1788,3979,[],['10'],['10'],[],[],[],[],True,False,False,
- Brûler mon navire!,,Brûler,mon navire,,root,obj,,2,4.0,,77648,77650.0,[],"[3, 4]",brûler,0,Dpt au sens large,VERB,3979,1789,3980,[],['10'],['10'],[],[],[],[],True,False,False,
"- Oui, du moins dans ses hauts, car nous manquons de combustible.",nous,manquons,de combustible,nsubj,conj,obl:arg,11.0,12,14.0,77662.0,77663,77665.0,[11],"[13, 14]",manquer,2,_,_,3980,1790,3981,['51'],[],['51'],[],[],[],[],True,False,False,
"- Brûler mon navire! s' écria le capitaine Speedy, qui ne pouvait même plus prononcer les syllabes.",,Brûler,mon navire,,root,obj,,2,4.0,,77668,77670.0,[],"[3, 4]",brûler,0,Dpt au sens large,VERB,3981,1791,3982,[],['10'],['10'],[],[],[],[],True,False,False,
"- Brûler mon navire! s' écria le capitaine Speedy, qui ne pouvait même plus prononcer les syllabes.",le capitaine Speedy,écria,,nsubj,root,,9.0,7,,77675.0,77673,,"[8, 9, 10]",[],écrier,0,_,_,3981,1791,3982,['10'],[],['10'],[],[],[],[],True,False,False,
"- Brûler mon navire! s' écria le capitaine Speedy, qui ne pouvait même plus prononcer les syllabes.",qui,pouvait,,nsubj,acl:relcl,,12.0,14,,77678.0,77680,,[12],[],pouvoir,9,_,_,3981,1791,3982,['10'],[],['10'],[],[],[],[],True,False,False,
