Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"Du 12, sept heures du matin, au 21, huit heures quarante - cinq minutes du soir, il restait neuf jours treize heures et quarante - cinq minutes.",,restait,sept heures du matin,,root,obl:mod,,22,5.0,[],"[4, 5, 6, 7]",rester,0,_,_,3723,1691,3723,[],[],[],[],[],[],[],False,False,False,32
"Du 12, sept heures du matin, au 21, huit heures quarante - cinq minutes du soir, il restait neuf jours treize heures et quarante - cinq minutes.",,restait,au 21,,root,obl:mod,,22,10.0,[],"[9, 10]",rester,0,_,_,3723,1691,3723,[],[],[],[],[],[],[],False,False,False,32
"Du 12, sept heures du matin, au 21, huit heures quarante - cinq minutes du soir, il restait neuf jours treize heures et quarante - cinq minutes.",,restait,huit heures quarante-cinq minutes du soir,,root,obl:mod,,22,13.0,[],"[12, 13, 14, 15, 16, 17, 18, 19]",rester,0,_,_,3723,1691,3723,[],[],[],[],[],[],[],False,False,False,32
"Du 12, sept heures du matin, au 21, huit heures quarante - cinq minutes du soir, il restait neuf jours treize heures et quarante - cinq minutes.",,restait,neuf jours treize heures et quarante-cinq,,root,obj,,22,24.0,[],"[23, 24, 25, 26, 27, 28, 29, 30]",rester,0,_,_,3723,1691,3723,[],[],[],[],[],[],[],False,False,False,32
"Du 12, sept heures du matin, au 21, huit heures quarante - cinq minutes du soir, il restait neuf jours treize heures et quarante - cinq minutes.",,restait,minutes,,root,obj,,22,31.0,[],[31],rester,0,_,_,3723,1691,3723,[],[],[],[],[],[],[],False,False,False,32
"Si donc Phileas Fogg fût parti la veille par le China, l’ un des meilleurs marcheurs de la ligne Cunard, il serait arrivé à Liverpool, puis à Londres, dans les délais voulus  !",Phileas Fogg,parti,la veille,nsubj,advcl,obl:mod,3.0,6,8.0,"[3, 4]","[7, 8]",partir,25,_,_,3724,1691,3724,['3'],[],['3'],[],[],[],[],True,False,False,32
"Si donc Phileas Fogg fût parti la veille par le China, l’ un des meilleurs marcheurs de la ligne Cunard, il serait arrivé à Liverpool, puis à Londres, dans les délais voulus  !",Phileas Fogg,parti,par le China l’un des meilleurs marcheurs de la ligne Cunard,nsubj,advcl,obl:agent,3.0,6,11.0,"[3, 4]","[9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21]",partir,25,_,_,3724,1691,3724,['3'],['589'],"['3', '589']",[],[],[],[],True,False,False,32
"Si donc Phileas Fogg fût parti la veille par le China, l’ un des meilleurs marcheurs de la ligne Cunard, il serait arrivé à Liverpool, puis à Londres, dans les délais voulus  !",il,arrivé,à Liverpool puis à Londres,nsubj,root,obl:arg,23.0,25,27.0,[23],"[26, 27, 29, 30, 31]",arriver,0,_,_,3724,1691,3724,['3'],[],['3'],[],[],[],[],True,False,False,32
"Si donc Phileas Fogg fût parti la veille par le China, l’ un des meilleurs marcheurs de la ligne Cunard, il serait arrivé à Liverpool, puis à Londres, dans les délais voulus  !",il,arrivé,dans les délais,nsubj,root,obl:mod,23.0,25,35.0,[23],"[33, 34, 35]",arriver,0,_,_,3724,1691,3724,['3'],[],['3'],[],[],[],[],True,False,False,32
"Si donc Phileas Fogg fût parti la veille par le China, l’ un des meilleurs marcheurs de la ligne Cunard, il serait arrivé à Liverpool, puis à Londres, dans les délais voulus  !",,voulus,,,acl,,,36,,[],[],vouloir,35,_,_,3724,1691,3724,[],[],[],[],[],[],[],False,False,False,32
"Mr. Fogg quitta l’ hôtel, seul, après avoir recommandé à son domestique de l’ attendre et de prévenir Mrs.",Mr. Fogg,quitta,l’hôtel,nsubj,root,obj,1.0,3,5.0,"[1, 2]","[4, 5]",quitter,0,_,_,3725,1692,3725,['1'],[],['1'],[],['l’ hôtel'],['l’ hôtel'],['FAC'],True,True,True,32
"Mr. Fogg quitta l’ hôtel, seul, après avoir recommandé à son domestique de l’ attendre et de prévenir Mrs.",Mr. Fogg,recommandé,à son domestique,nsubj,advcl,obl:arg,1.0,11,14.0,"[1, 2]","[12, 13, 14]",recommander,3,_,_,3725,1692,3725,['1'],"['1', '590']","['1', '590']",[],[],[],[],True,False,False,32
"Mr. Fogg quitta l’ hôtel, seul, après avoir recommandé à son domestique de l’ attendre et de prévenir Mrs.",,attendre,l’,,xcomp,obj,,17,16.0,[],[16],attendre,11,_,_,3725,1692,3725,[],['1'],['1'],[],[],[],[],True,False,False,32
"Mr. Fogg quitta l’ hôtel, seul, après avoir recommandé à son domestique de l’ attendre et de prévenir Mrs.",,prévenir,Mrs,,conj,obj,,20,21.0,[],[21],prévenir,17,_,_,3725,1692,3725,[],['5'],['5'],[],[],[],[],True,False,False,32
Aouda de se tenir prête à tout instant.,,tenir,se,,xcomp,expl:comp,,4,3.0,[],[3],tenir,1,_,_,3726,1692,3726,[],[],[],[],[],[],[],False,False,False,32
Aouda de se tenir prête à tout instant.,,tenir,à tout instant,,xcomp,obl:mod,,4,8.0,[],"[6, 7, 8]",tenir,1,_,_,3726,1692,3726,[],[],[],[],[],[],[],False,False,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",Mr. Fogg,rendit,se,nsubj,root,expl:comp,1.0,4,3.0,"[1, 2]",[3],rendre,0,_,_,3727,1693,3727,['1'],[],['1'],[],[],[],[],True,False,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",Mr. Fogg,rendit,aux rives de l’Hudson,nsubj,root,obl:arg,1.0,4,6.0,"[1, 2]","[5, 6, 7, 8, 9]",rendre,0,_,_,3727,1693,3727,['1'],[],['1'],[],"['aux rives de l’ hudson', 'l’ hudson']","['aux rives de l’ hudson', 'l’ hudson']",['LOC'],True,True,True,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",,amarrés,au quai,,acl,obl:arg,,15,17.0,[],"[16, 17]",amarrer,14,_,_,3727,1693,3727,[],[],[],[],['au quai'],['au quai'],['FAC'],False,True,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",,ancrés,dans le fleuve,,conj,obl:mod,,19,22.0,[],"[20, 21, 22]",ancrer,15,_,_,3727,1693,3727,[],[],[],[],['le fleuve'],['le fleuve'],['LOC'],False,True,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",il,rechercha,parmi les navires,nsubj,conj,obl:mod,24.0,25,14.0,[24],"[12, 13, 14]",rechercher,4,_,_,3727,1693,3727,['1'],[],['1'],[],[],[],[],True,False,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",il,rechercha,avec soin,nsubj,conj,obl:mod,24.0,25,27.0,[24],"[26, 27]",rechercher,4,_,_,3727,1693,3727,['1'],[],['1'],[],[],[],[],True,False,False,32
"Mr. Fogg se rendit aux rives de l’ Hudson, et parmi les navires amarrés au quai ou ancrés dans le fleuve, il rechercha avec soin ceux qui étaient en partance.",il,rechercha,ceux qui étaient en partance,nsubj,conj,obj,24.0,25,28.0,[24],"[28, 29, 30, 31, 32]",rechercher,4,_,_,3727,1693,3727,['1'],[],['1'],[],[],[],[],True,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",Plusieurs bâtiments,avaient,leur guidon de départ,nsubj,root,obj,2.0,3,5.0,"[1, 2]","[4, 5, 6, 7]",avoir,0,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",Plusieurs bâtiments,préparaient,se,nsubj,conj,expl:comp,2.0,10,9.0,"[1, 2]",[9],préparer,3,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",,prendre,la mer,,xcomp,obj,,12,14.0,[],"[13, 14]",prendre,10,_,_,3728,1693,3728,[],[],[],[],['la mer'],['la mer'],['LOC'],False,True,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",,prendre,à la marée du matin,,xcomp,obl:arg,,12,17.0,[],"[15, 16, 17, 18, 19]",prendre,10,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",Plusieurs bâtiments,est,dans cet immense et admirable port de New York,nsubj,conj,obl:mod,2.0,34,27.0,"[1, 2]","[22, 23, 24, 25, 26, 27, 28, 29, 30]",être,3,_,_,3728,1693,3728,[],[],[],[],['cet immense et admirable port de new york'],['cet immense et admirable port de new york'],['LOC'],False,True,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",Plusieurs bâtiments,est,de jour,nsubj,conj,obj,2.0,34,37.0,"[1, 2]","[36, 37]",être,3,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",cent navires,fassent,où,nsubj,acl:relcl,iobj,40.0,42,38.0,"[39, 40]",[38],faire,37,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",cent navires,fassent,route,nsubj,acl:relcl,obj,40.0,42,43.0,"[39, 40]",[43],faire,37,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",cent navires,fassent,pour tous les points du monde,nsubj,acl:relcl,obl:mod,40.0,42,47.0,"[39, 40]","[44, 45, 46, 47, 48, 49]",faire,37,_,_,3728,1693,3728,[],[],[],[],"['tous les points du monde', 'du monde']","['tous les points du monde', 'du monde']",['LOC'],False,True,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",ils,pouvaient,,nsubj,conj,,62.0,64,,[62],[],pouvoir,57,_,_,3728,1693,3728,[],[],[],[],[],[],[],False,False,False,32
"Plusieurs bâtiments avaient leur guidon de départ et se préparaient à prendre la mer à la marée du matin, car dans cet immense et admirable port de New York, il n’ est pas de jour où cent navires ne fassent route pour tous les points du monde  ; mais la plupart étaient des bâtiments à voiles, et ils ne pouvaient convenir à Phileas Fogg.",ils,convenir,à Phileas Fogg,nsubj,xcomp,obl:arg,62.0,65,67.0,[62],"[66, 67, 68]",convenir,64,_,_,3728,1693,3728,[],['3'],['3'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",Ce gentleman,semblait,,nsubj,root,,2.0,3,,"[1, 2]",[],sembler,0,_,_,3729,1694,3729,['1'],[],['1'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",Ce gentleman,devoir,,nsubj,xcomp,,2.0,4,,"[1, 2]",[],devoir,3,_,_,3729,1694,3729,['1'],[],['1'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",,échouer,dans sa dernière tentative,,xcomp,obl:mod,,5,9.0,[],"[6, 7, 8, 9]",échouer,4,Dynamicité spatiale sans dpt,VERB,3729,1694,3729,[],['1'],['1'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",il,aperçut,à une encablure,nsubj,advcl,obl:mod,12.0,13,22.0,[12],"[20, 21, 22]",apercevoir,3,_,_,3729,1694,3729,['1'],[],['1'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",il,aperçut,un navire de commerce à hélice de formes fines,nsubj,advcl,obj,12.0,13,27.0,[12],"[26, 27, 28, 29, 30, 31, 33, 34, 35]",apercevoir,3,_,_,3729,1694,3729,['1'],[],['1'],[],[],[],[],True,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",,mouillé,devant la Batterie,,acl,obl:arg,,15,18.0,[],"[16, 17, 18]",mouiller,13,_,_,3729,1694,3729,[],[],[],[],['la batterie'],['la batterie'],['FAC'],False,True,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",,laissant,,,dep,,,41,,[],[],laisser,42,_,_,3729,1694,3729,[],[],[],[],[],[],[],False,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",,échapper,,,acl,,,42,,[],[],échapper,39,Dpt au sens large,VERB,3729,1694,3729,[],[],[],[],[],[],[],False,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",dont la cheminée de gros flocons de fumée,indiquait,,nsubj,acl:relcl,,39.0,49,,"[37, 38, 39, 43, 44, 45, 46, 47]",[],indiquer,27,_,_,3729,1694,3729,[],[],[],[],[],[],[],False,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",il,préparait,se,nsubj,ccomp,expl:comp,51.0,53,52.0,[51],[52],préparer,49,_,_,3729,1694,3729,[],[],[],[],[],[],[],False,False,False,32
"Ce gentleman semblait devoir échouer dans sa dernière tentative, quand il aperçut, mouillé devant la Batterie, à une encablure au plus, un navire de commerce à hélice, de formes fines, dont la cheminée, laissant échapper de gros flocons de fumée, indiquait qu’ il se préparait à appareiller.",il,appareiller,,nsubj,xcomp,,51.0,55,,[51],[],appareiller,53,Dpt au sens large,VERB,3729,1694,3729,[],[],[],[],[],[],[],False,False,False,32
"Phileas Fogg héla un canot, s’ y embarqua, et, en quelques coups d’ aviron, il se trouvait à l’ échelle de l’ Henrietta, steamer à coque de fer, dont tous les hauts étaient en bois.",Phileas Fogg,héla,un canot,nsubj,root,obj,1.0,3,5.0,"[1, 2]","[4, 5]",héler,0,_,_,3730,1695,3730,['3'],[],['3'],[],[],[],[],True,False,False,32
"Phileas Fogg héla un canot, s’ y embarqua, et, en quelques coups d’ aviron, il se trouvait à l’ échelle de l’ Henrietta, steamer à coque de fer, dont tous les hauts étaient en bois.",Phileas Fogg,embarqua,s’,nsubj,advcl,expl:comp,1.0,9,7.0,"[1, 2]",[7],embarquer,3,_,_,3730,1695,3730,['3'],[],['3'],[],[],[],[],True,False,False,32
